datetime,hour,co,benzene,nox,no2,temp,humidity
2004-06-12 16:00:00,16,1.4,9.0,76.0,84.0,36.4,21.0
2004-06-12 17:00:00,17,1.3,7.9,63.0,76.0,35.2,22.6
2004-06-12 18:00:00,18,1.1,6.2,51.0,61.0,32.5,27.6
2004-06-12 19:00:00,19,1.1,6.3,46.0,52.0,29.1,35.1
2004-06-12 20:00:00,20,1.1,6.3,52.0,59.0,26.9,39.7
2004-06-12 21:00:00,21,1.8,11.2,84.0,89.0,26.1,42.2
2004-06-12 22:00:00,22,2.3,12.8,130.0,113.0,25.5,43.8
2004-06-12 23:00:00,23,2.6,13.2,147.0,112.0,24.9,45.6
2004-06-13 00:00:00,0,2.0,9.2,126.0,89.0,25.2,45.2
2004-06-13 01:00:00,1,1.0,5.8,47.0,53.0,25.4,45.5
2004-06-13 02:00:00,2,0.6,3.4,24.0,36.0,26.2,43.6
2004-06-13 04:00:00,4,0.5,3.1,25.0,39.0,24.4,48.3
2004-06-13 05:00:00,5,0.4,2.2,21.0,33.0,23.3,51.0
2004-06-13 06:00:00,6,0.4,1.5,25.0,37.0,21.6,48.1
2004-06-13 07:00:00,7,0.4,1.3,25.0,36.0,21.4,47.8
2004-06-13 08:00:00,8,0.4,1.2,30.0,42.0,20.5,46.8
2004-06-13 09:00:00,9,0.5,1.7,42.0,52.0,20.8,40.7
2004-06-13 10:00:00,10,0.6,2.5,52.0,60.0,22.3,35.3
2004-06-13 11:00:00,11,0.7,2.5,62.0,74.0,21.7,38.3
2004-06-13 12:00:00,12,0.7,2.7,67.0,65.0,24.4,29.6
2004-06-13 13:00:00,13,0.6,1.9,47.0,52.0,23.4,34.9
2004-06-13 14:00:00,14,0.5,1.8,35.0,40.0,23.5,35.2
2004-06-13 15:00:00,15,0.6,2.4,45.0,49.0,22.4,39.0
2004-06-13 16:00:00,16,0.8,2.6,53.0,56.0,22.0,41.7
2004-06-13 17:00:00,17,0.8,3.0,57.0,59.0,21.7,42.7
2004-06-13 18:00:00,18,1.0,2.9,71.0,68.0,20.7,43.4
2004-06-13 19:00:00,19,1.0,3.5,67.0,72.0,20.3,42.6
2004-06-13 20:00:00,20,1.0,3.6,75.0,78.0,20.3,44.1
2004-06-13 21:00:00,21,0.9,3.6,65.0,71.0,20.1,45.2
2004-06-13 22:00:00,22,0.7,2.3,45.0,54.0,19.8,45.7
2004-06-13 23:00:00,23,0.8,2.6,46.0,57.0,19.6,45.3
2004-06-14 00:00:00,0,0.7,2.0,33.0,45.0,19.4,45.9
2004-06-14 01:00:00,1,0.5,1.2,19.0,30.0,19.7,44.8
2004-06-14 02:00:00,2,0.3,0.7,9.0,16.0,19.5,46.3
2004-06-14 04:00:00,4,0.43333,0.5,12.0,18.0,19.1,50.7
2004-06-14 05:00:00,5,0.3,0.8,21.0,28.0,19.1,52.7
2004-06-14 06:00:00,6,0.7,3.5,66.0,62.0,20.3,49.3
2004-06-14 07:00:00,7,1.5,7.0,137.0,92.0,21.1,46.2
2004-06-14 08:00:00,8,1.8,8.7,151.0,96.0,21.5,44.5
2004-06-14 09:00:00,9,1.4,6.3,115.0,87.0,22.4,43.6
2004-06-14 10:00:00,10,1.5,7.0,118.0,84.0,24.8,39.1
2004-06-14 11:00:00,11,1.2,5.5,95.0,73.0,23.9,42.1
2004-06-14 12:00:00,12,1.2,5.3,86.0,72.0,25.5,38.3
2004-06-14 13:00:00,13,1.3,5.5,85.0,68.0,25.4,39.2
2004-06-14 14:00:00,14,1.0,3.8,66.0,62.0,25.6,37.0
2004-06-14 15:00:00,15,1.4,5.4,74.0,70.0,24.5,38.4
2004-06-14 16:00:00,16,1.6,6.7,108.0,83.0,23.9,39.9
2004-06-14 17:00:00,17,2.7,12.2,150.0,92.0,24.2,39.2
2004-06-14 18:00:00,18,2.3,10.2,157.0,103.0,23.5,41.2
2004-06-14 19:00:00,19,1.5,6.7,93.0,82.0,22.3,44.9
2004-06-14 20:00:00,20,1.4,5.7,76.0,74.0,21.7,46.5
2004-06-14 21:00:00,21,1.0,4.1,57.0,67.0,22.0,44.9
2004-06-14 22:00:00,22,1.1,4.7,64.0,74.0,22.2,44.1
2004-06-14 23:00:00,23,1.2,5.2,59.0,72.0,21.8,45.6
2004-06-15 00:00:00,0,1.2,5.1,68.0,79.0,21.6,46.0
2004-06-15 01:00:00,1,0.7,2.8,31.0,43.0,21.6,45.8
2004-06-15 02:00:00,2,0.5,1.4,21.0,33.0,20.7,48.3
2004-06-15 04:00:00,4,0.4,2.0,24.0,38.0,20.8,48.5
2004-06-15 05:00:00,5,0.5,3.0,38.0,51.0,20.8,49.4
2004-06-15 06:00:00,6,1.0,7.5,92.0,69.0,19.9,51.8
2004-06-15 07:00:00,7,4.4,24.7,311.0,116.0,20.9,49.3
2004-06-15 08:00:00,8,4.0,24.8,260.0,119.0,23.7,39.9
2004-06-15 09:00:00,9,2.4,10.9,181.0,96.0,25.3,35.8
2004-06-15 10:00:00,10,2.1,11.9,177.0,109.0,28.8,29.1
2004-06-15 11:00:00,11,2.7,16.0,180.0,115.0,30.3,26.9
2004-06-15 12:00:00,12,2.8,15.7,174.0,118.0,32.8,23.3
2004-06-15 13:00:00,13,2.3,13.1,140.0,118.0,33.9,21.4
2004-06-15 14:00:00,14,2.0,12.2,122.0,112.0,35.3,19.6
2004-06-15 15:00:00,15,2.6,15.8,189.0,140.0,34.0,20.8
2004-06-15 16:00:00,16,2.7,16.6,169.0,137.0,35.3,18.8
2004-06-15 17:00:00,17,3.1,18.4,172.0,143.0,32.6,24.1
2004-06-15 18:00:00,18,3.1,16.7,154.0,148.0,30.8,28.7
2004-06-15 19:00:00,19,3.6,20.8,192.0,158.0,28.7,31.2
2004-06-15 20:00:00,20,2.9,15.3,160.0,127.0,26.8,35.1
2004-06-15 21:00:00,21,2.2,11.5,110.0,109.0,25.3,39.4
2004-06-15 22:00:00,22,2.0,10.1,97.0,101.0,23.9,40.9
2004-06-15 23:00:00,23,2.1,10.4,124.0,114.0,23.0,44.4
2004-06-16 00:00:00,0,1.9,9.4,108.0,104.0,22.2,53.9
2004-06-16 01:00:00,1,1.4,6.9,61.0,81.0,20.9,59.8
2004-06-16 02:00:00,2,0.8,4.0,34.0,51.0,21.3,58.1
2004-06-16 04:00:00,4,0.6,2.6,24.0,40.0,20.3,58.9
2004-06-16 05:00:00,5,0.5,2.4,27.0,34.0,21.3,54.5
2004-06-16 06:00:00,6,1.0,6.8,70.0,61.0,20.6,57.4
2004-06-16 07:00:00,7,2.7,18.9,176.0,95.0,21.3,56.9
2004-06-16 08:00:00,8,5.0,30.2,310.0,142.0,22.9,52.4
2004-06-16 09:00:00,9,3.3,14.9,221.0,128.0,24.1,46.5
2004-06-16 10:00:00,10,2.4,12.2,168.0,115.0,27.1,38.8
2004-06-16 11:00:00,11,1.7,8.3,109.0,84.0,28.4,34.4
2004-06-16 12:00:00,12,1.7,9.0,102.0,85.0,30.1,30.9
2004-06-16 13:00:00,13,2.4,13.7,129.0,110.0,32.7,25.8
2004-06-16 14:00:00,14,2.2,14.1,117.0,107.0,32.4,25.7
2004-06-16 15:00:00,15,2.2,12.0,112.0,107.0,33.6,24.4
2004-06-16 16:00:00,16,2.3,12.2,122.0,113.0,33.0,26.0
2004-06-16 17:00:00,17,2.6,13.1,114.0,107.0,33.2,23.7
2004-06-16 18:00:00,18,2.3,12.6,111.0,106.0,31.3,25.4
2004-06-16 19:00:00,19,3.3,18.3,158.0,125.0,28.3,31.7
2004-06-16 20:00:00,20,3.5,17.2,202.0,139.0,26.5,35.0
2004-06-16 21:00:00,21,2.5,12.9,166.0,117.0,24.4,40.0
2004-06-16 22:00:00,22,2.5,13.7,143.0,107.0,23.3,43.4
2004-06-16 23:00:00,23,2.4,13.4,122.0,98.0,22.5,45.3
2004-06-17 00:00:00,0,2.5,13.5,113.0,97.0,21.8,47.8
2004-06-17 01:00:00,1,2.1,9.9,109.0,95.0,20.9,51.0
2004-06-17 02:00:00,2,1.0,4.4,53.0,68.0,20.8,51.7
2004-06-17 04:00:00,4,0.9,3.3,32.0,51.0,18.8,58.6
2004-06-17 05:00:00,5,0.5,3.4,35.0,44.0,20.2,53.8
2004-06-17 06:00:00,6,1.3,9.3,123.0,77.0,18.3,60.8
2004-06-17 07:00:00,7,3.6,23.4,254.0,100.0,20.2,54.5
2004-06-17 08:00:00,8,4.8,27.7,300.0,125.0,21.9,49.9
2004-06-17 09:00:00,9,3.7,22.1,281.0,154.0,25.2,43.0
2004-06-17 10:00:00,10,1.9,10.0,169.0,125.0,28.0,36.6
2004-06-17 11:00:00,11,1.7,8.9,152.0,117.0,27.1,38.3
2004-06-17 12:00:00,12,1.9,9.8,127.0,105.0,27.4,37.0
2004-06-17 13:00:00,13,1.8,9.4,118.0,103.0,29.4,32.9
2004-06-17 14:00:00,14,1.7,9.8,120.0,106.0,31.3,28.7
2004-06-17 15:00:00,15,1.8,9.5,125.0,107.0,31.5,28.7
2004-06-17 16:00:00,16,1.7,9.5,117.0,102.0,30.9,30.3
2004-06-17 17:00:00,17,2.8,15.4,166.0,124.0,31.4,30.3
2004-06-17 18:00:00,18,3.6,19.4,180.0,133.0,30.7,31.4
2004-06-17 19:00:00,19,3.3,16.5,172.0,125.0,29.0,33.4
2004-06-17 20:00:00,20,2.9,14.3,160.0,124.0,27.3,37.5
2004-06-17 21:00:00,21,1.7,8.2,103.0,97.0,25.8,40.9
2004-06-17 22:00:00,22,1.7,8.7,87.0,94.0,25.2,43.0
2004-06-17 23:00:00,23,2.8,15.2,147.0,120.0,24.6,45.8
2004-06-18 00:00:00,0,1.8,10.6,120.0,105.0,24.0,47.3
2004-06-18 01:00:00,1,1.0,6.0,63.0,81.0,23.5,48.3
2004-06-18 02:00:00,2,0.5,3.1,30.0,43.0,24.0,45.8
2004-06-18 04:00:00,4,0.3,1.8,19.0,32.0,22.8,48.1
2004-06-18 05:00:00,5,0.4,2.6,27.0,36.0,21.9,50.1
2004-06-18 06:00:00,6,0.8,6.5,65.0,59.0,20.4,54.1
2004-06-18 07:00:00,7,2.2,14.5,169.0,92.0,20.8,52.6
2004-06-18 08:00:00,8,4.4,28.8,244.0,121.0,22.8,47.9
2004-06-18 09:00:00,9,3.7,21.3,274.0,151.0,25.2,42.9
2004-06-18 10:00:00,10,2.5,14.9,202.0,142.0,29.3,34.8
2004-06-18 11:00:00,11,2.5,15.6,186.0,141.0,33.3,27.8
2004-06-18 12:00:00,12,2.3,14.3,153.0,129.0,34.9,24.9
2004-06-18 13:00:00,13,2.0,12.6,112.0,106.0,36.1,22.7
2004-06-18 14:00:00,14,2.0,13.4,117.0,125.0,37.6,21.1
2004-06-18 15:00:00,15,2.1,12.6,109.0,126.0,37.3,21.9
2004-06-18 16:00:00,16,2.4,14.8,133.0,147.0,37.2,21.6
2004-06-18 17:00:00,17,3.1,18.6,185.0,180.0,35.6,23.4
2004-06-18 18:00:00,18,2.9,16.7,167.0,164.0,33.1,24.3
2004-06-18 19:00:00,19,3.5,20.8,218.0,180.0,30.5,29.5
2004-06-18 20:00:00,20,2.9,16.0,171.0,153.0,28.7,35.8
2004-06-18 21:00:00,21,1.5,7.6,78.0,105.0,26.6,42.2
2004-06-18 22:00:00,22,1.7,10.2,84.0,98.0,25.2,46.6
2004-06-18 23:00:00,23,2.2,13.8,110.0,107.0,24.7,47.7
2004-06-19 00:00:00,0,1.6,10.4,87.0,87.0,24.4,47.4
2004-06-19 01:00:00,1,1.0,6.5,58.0,80.0,23.3,49.9
2004-06-19 02:00:00,2,0.6,4.3,39.0,62.0,23.8,47.3
2004-06-19 04:00:00,4,0.6,3.9,38.0,54.0,21.2,55.0
2004-06-19 05:00:00,5,0.5,3.0,41.0,56.0,21.7,52.6
2004-06-19 06:00:00,6,0.5,3.2,47.0,62.0,22.8,48.9
2004-06-19 07:00:00,7,0.9,5.6,72.0,72.0,23.5,47.6
2004-06-19 08:00:00,8,1.4,9.1,100.0,86.0,24.6,44.9
2004-06-19 09:00:00,9,1.6,9.7,104.0,99.0,27.0,39.9
2004-06-19 10:00:00,10,1.6,8.6,109.0,98.0,29.3,35.9
2004-06-19 11:00:00,11,1.7,9.6,103.0,102.0,31.2,32.4
2004-06-19 12:00:00,12,1.7,9.8,75.0,84.0,34.4,26.6
2004-06-19 13:00:00,13,1.5,10.3,72.0,83.0,36.1,22.1
2004-06-21 04:00:00,4,0.3,1.5,15.0,24.0,18.9,55.2
2004-06-21 05:00:00,5,0.5,3.5,52.0,43.0,18.2,57.6
2004-06-21 06:00:00,6,1.3,8.3,85.0,64.0,18.6,56.0
2004-06-21 07:00:00,7,2.5,17.3,177.0,91.0,20.8,48.0
2004-06-21 08:00:00,8,3.7,23.3,232.0,109.0,23.3,38.6
2004-06-21 09:00:00,9,2.5,13.8,201.0,110.0,25.1,32.4
2004-06-21 10:00:00,10,1.8,10.2,134.0,111.0,27.8,25.8
2004-06-21 11:00:00,11,1.5,7.9,104.0,106.0,29.6,21.0
2004-06-21 12:00:00,12,1.5,8.8,89.0,104.0,30.2,18.0
2004-06-21 13:00:00,13,1.2,7.2,66.0,76.0,30.1,18.5
2004-06-21 14:00:00,14,1.4,8.3,85.0,84.0,29.5,19.4
2004-06-21 15:00:00,15,1.6,9.6,105.0,102.0,31.1,18.2
2004-06-21 16:00:00,16,1.6,9.0,99.0,102.0,30.3,19.0
2004-06-21 17:00:00,17,2.2,12.4,132.0,124.0,30.1,19.3
2004-06-21 18:00:00,18,3.0,15.3,186.0,147.0,28.6,22.3
2004-06-21 19:00:00,19,3.0,16.1,174.0,138.0,26.1,28.3
2004-06-21 20:00:00,20,2.7,14.1,149.0,126.0,24.5,35.7
2004-06-21 21:00:00,21,2.1,11.4,114.0,112.0,23.1,41.5
2004-06-21 22:00:00,22,1.6,9.5,92.0,95.0,21.8,46.3
2004-06-21 23:00:00,23,1.3,7.4,75.0,80.0,20.9,48.9
2004-06-22 00:00:00,0,1.1,6.4,74.0,79.0,20.5,49.9
2004-06-22 01:00:00,1,0.7,4.1,35.0,49.0,20.0,50.9
2004-06-22 02:00:00,2,0.4,1.9,22.0,36.0,22.1,44.3
2004-06-22 04:00:00,4,0.2,1.2,24.0,40.0,19.8,50.3
2004-06-22 05:00:00,5,0.3,2.2,30.0,37.0,19.0,52.8
2004-06-22 06:00:00,6,0.9,6.4,93.0,67.0,17.8,56.5
2004-06-22 07:00:00,7,3.1,18.5,332.0,106.0,18.2,55.8
2004-06-22 08:00:00,8,5.0,30.2,387.0,134.0,20.6,47.7
2004-06-22 09:00:00,9,2.8,14.2,267.0,123.0,22.8,41.9
2004-06-22 10:00:00,10,2.8,14.3,269.0,136.0,27.1,31.7
2004-06-22 11:00:00,11,2.1,12.6,193.0,109.0,30.4,26.4
2004-06-22 12:00:00,12,3.1,18.0,239.0,144.0,31.1,26.2
2004-06-22 13:00:00,13,3.0,17.1,232.0,154.0,31.4,25.3
2004-06-22 14:00:00,14,2.1,13.0,152.0,126.0,30.8,26.7
2004-06-22 15:00:00,15,1.7,11.2,115.0,98.0,31.8,25.6
2004-06-22 16:00:00,16,2.2,13.6,169.0,120.0,33.5,22.9
2004-06-22 17:00:00,17,3.5,20.5,226.0,145.0,33.1,23.5
2004-06-22 18:00:00,18,3.6,20.2,218.0,139.0,31.7,25.9
2004-06-22 19:00:00,19,4.1,23.1,245.0,148.0,29.0,30.4
2004-06-22 20:00:00,20,4.0,20.3,236.0,139.0,27.4,33.6
2004-06-22 21:00:00,21,1.8,9.3,104.0,93.0,25.2,36.4
2004-06-22 22:00:00,22,1.7,10.5,104.0,96.0,24.0,39.6
2004-06-22 23:00:00,23,2.4,13.6,144.0,104.0,23.8,39.6
2004-06-23 00:00:00,0,1.2,8.0,79.0,83.0,22.9,43.6
2004-06-23 01:00:00,1,0.8,4.6,51.0,66.0,22.8,43.9
2004-06-23 02:00:00,2,0.5,3.2,38.0,55.0,21.8,47.3
2004-06-23 04:00:00,4,0.93333,2.1,24.0,37.0,20.8,50.3
2004-06-23 05:00:00,5,0.4,2.2,30.0,40.0,21.7,46.8
2004-06-23 06:00:00,6,1.0,6.7,73.0,51.0,20.3,52.3
2004-06-23 07:00:00,7,3.8,23.1,305.0,117.0,20.5,52.3
2004-06-23 08:00:00,8,3.2,19.0,295.0,110.0,21.7,49.6
2004-06-23 09:00:00,9,3.5,20.1,331.0,136.0,24.0,43.1
2004-06-23 10:00:00,10,3.2,16.4,304.0,152.0,28.5,31.7
2004-06-23 11:00:00,11,2.3,13.0,210.0,119.0,32.2,25.1
2004-06-23 12:00:00,12,2.2,13.1,163.0,106.0,34.9,20.5
